@timestamp,agent.id,agent.name,rule.id,rule.description,rule.level,rule.groups,decoder.name,location,full_log,data.audit.id
"Apr 7, 2026 @ 02:57:42.359",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:57:42.359",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:56:27.355",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:56:26.354",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:56:26.354",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:55:21.350",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:55:21.350",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:55:21.350",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:54:06.346",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:54:06.346",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:54:06.346",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:52:51.342",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:52:51.342",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:52:51.341",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:51:36.338",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:51:36.338",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:51:36.337",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:50:21.333",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:50:21.333",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:50:21.333",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:49:06.329",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:49:06.329",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:49:06.329",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:47:51.325",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:47:51.325",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:47:51.325",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:46:36.321",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:46:36.321",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:46:36.321",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:45:21.318",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:45:21.318",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:45:21.317",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:44:06.314",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:44:06.313",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:44:06.313",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:43:59.312",4,VM2,591,Log file rotated.,3,ossec,ossec,logcollector,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,-
"Apr 7, 2026 @ 02:42:54.308",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:42:54.308",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:42:54.308",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:41:39.304",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:41:39.304",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:41:39.303",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:40:24.300",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:40:24.300",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:40:24.300",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:39:09.296",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:39:08.295",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:39:08.295",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:38:03.292",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:38:03.291",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:38:03.291",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:36:48.287",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:36:48.287",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:36:48.286",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:35:33.283",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:35:33.283",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:35:33.282",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:34:18.278",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:34:18.278",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:34:18.278",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:33:03.274",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:33:03.274",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:33:03.274",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:31:48.270",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:31:48.269",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:31:48.269",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:30:33.265",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:30:33.265",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:30:33.265",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:29:18.261",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:29:18.260",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:29:18.260",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:28:03.256",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:28:03.256",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:28:03.256",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:26:48.251",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:26:48.251",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 7, 2026 @ 02:26:48.251",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 7, 2026 @ 02:25:33.248",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
